110000031	00010
120020011	02229
120020011	02880
130002074	00024
130002074	00024
130002074	00032
130002074	00032
130002074	00040
130002074	00040
130002074	00057
130002074	00057
130002074	00065
130002074	00065
130002074	00073
130002074	00073
130002074	00081
130002074	00081
130002074	00099
130002074	00099
130002074	00107
130002074	00107
130002074	00123
130002074	00123
130002074	00131
130002074	00131
130002074	00149
130002074	00149
130002074	00156
130002074	00156
130003049	00017
130003049	00041
130003569	00048
130004518	00010
130004518	00010
130004963	00026
130004963	00026
130005093	00039
130005093	00039
130005093	00047
130005093	00047
130005093	00054
130005093	00054
130005093	00062
130005093	00062
130005093	00070
130005093	00070
130005093	00096
130005093	00096
130005093	00104
130005093	00104
130005093	00112
130005093	00112
130005374	00025
130005374	00033
130005481	00804
130005481	01190
130005481	01513
130005481	01786
130005481	01950
130005481	01976
130005481	02966
130005481	04095
130005481	04103
130005481	05365
130005481	07346
130005481	09243
130005481	09615
130005481	10183
130005481	15331
130005481	17477
130005481	22261
130005481	22568
130005481	22691
130005481	25793
130005481	25801
130006026	00012
130006026	00020
130006844	00018
130007222	00396
130007222	00768
130007222	00826
130007222	00834
130007263	00234
130007263	00556
130007297	00638
130007297	01347
130008329	00026
130008329	00067
130008386	00752
130008386	00752
130008402	00146
130008402	00583
130008410	00040
130008410	00040
130008436	00318
130008436	00318
130008469	00277
130008469	00806
130008469	01002
130008469	01010
130011422	00248
130011422	00404
130012495	00243
130012636	00333
130012636	00473
130012859	00554
130012859	00562
130012859	00570
130012859	00612
130012859	00786
130012859	00877
130012859	00885
130012859	00893
130012859	00901
130012859	00919
130012875	00048
130012875	00048
130012875	00394
130012875	00394
130012909	00029
130012909	00029
130013055	00210
130013055	00434
130013089	00078
130013089	00078
130013261	00222
130013261	00305
130013261	00693
130013261	00701
130014707	00140
130014707	00140
130014707	00173
130014707	00488
130014764	00810
130014764	01180
130014939	00875
130014939	01055
130015225	00050
130015225	00068
130015225	00068
130015506	00186
130015506	00186
130015506	01093
130015506	01093
130015985	00018
130015985	00026
130015993	00012
130015993	00020
130020878	00018
130020878	00026
130020878	00026
130020878	00034
130020878	00034
130020878	00042
130020878	00042
130020878	00059
130020878	00059
130020878	00067
130020878	00067
130020878	00075
130020878	00075
130020878	00083
130020878	00083
130020878	00091
130020878	00091
130020878	00109
130020878	00109
130020878	00117
130020878	00117
130020878	00133
130020878	00133
130020878	00141
130020878	00141
130020878	00158
130020878	00158
130020878	00166
130020878	00166
130020878	00174
130020878	00174
130020878	00182
130020878	00182
130020878	00190
130020878	00190
130020878	00208
130020878	00208
130020878	00216
130020878	00216
130020878	00224
130020878	00224
130020878	00232
130020878	00232
130020878	00240
130021751	00016
130021751	00016
130021751	00024
130021751	00024
130021751	00032
130021751	00032
130021751	00040
130021751	00040
130021751	00057
130021751	00057
130021751	00065
130021751	00065
130021751	00081
130021751	00081
130021751	00107
130021751	00107
130021751	00115
130021751	00115
130021751	00123
130021751	00123
130021751	00131
130022239	00011
130022239	00011
130022239	00029
130022239	00029
130022338	00011
130022338	00011
130022338	00037
130023385	00045
130023740	00058
130023740	00116
130023740	00173
130023740	00231
130023740	00231
130023740	00405
130023740	00413
130023740	00421
130024086	00014
130024086	00014
130024094	00018
130024102	00019
130024110	00012
130024128	00014
130024136	00017
130024144	00011
130024151	00016
130024169	00018
130024177	00011
130024185	00014
130024193	00018
130024201	00019
130024219	00011
130024227	00014
130024235	00017
130024243	00011
130024250	00016
130024268	00018
130024276	00011
160000089	00013
160000089	00021
160000089	00039
160000154	00015
160000287	00013
160000287	00013
160000329	00013
160000329	00013
160021028	00016
160023107	00016
160046132	00017
160046132	00017
160046140	00010
160046157	00014
160061040	00012
160061040	00012
160061073	00278
160080024	00013
160080024	00377
160080024	00401
160080024	00419
160080024	00427
160080024	00443
171301203	00591
171302300	00016
171302300	00016
171302300	00156
172102303	00028
172102303	00481
173204314	00020
173204314	00020
173204314	00061
173204314	00061
173204314	00079
173204314	00079
173204314	00152
173204314	00152
173204314	00178
173204314	00186
173204314	00194
173204314	00202
173204314	00210
173204314	00228
173204314	00285
173204314	00285
173204314	00293
173204314	00301
173204314	00319
173204314	00327
173204314	00335
173204314	00343
173301318	00072
173301318	00072
173301318	00197
173301318	00197
173501115	00112
173501115	00815
173501115	01540
173501115	01557
175702307	00661
175702307	00661
176900009	00026
176900009	00026
176900009	00034
176901312	00163
176901312	00353
176901312	00387
176901312	00395
176901544	00054
176901544	00120
177501111	00260
177501111	00278
177501111	00286
177501111	00294
177501111	00302
177501111	00310
177501111	00328
177501111	00336
177501111	00344
177501111	00351
177501111	00369
177501111	00377
177501111	00393
177501111	00401
177501111	00419
177501111	00427
177501111	00435
177501111	00450
177501111	00476
177501111	00484
177501111	00930
177501111	00948
177501111	00963
177501111	01029
177501111	01185
177501111	01193
177501111	01268
177501111	01391
177501111	01466
177501111	01474
177501111	01490
177501111	01581
177501111	01649
177501111	01664
177504602	00166
179502307	00061
179502307	00061
180073017	02978
180073017	03570
180092025	00063
180092025	00063
182100107	00073
182100107	00073
182630038	00012
182630038	00012
182630038	00020
183000041	00032
183000041	00032
184401289	00279
184401289	00295
184401289	00329
184401289	00337
186712139	00010
186712139	00010
186901567	00914
186901567	00914
186901567	00922
188002000	00563
188500490	00167
188500490	00233
189100084	00012
189100084	00012
189100084	00020
189100084	00038
189100084	00046
189100084	00053
189100084	00061
189300015	00097
189300015	00105
189300015	00113
189739733	00021
189739733	00039
189739733	00047
189739733	00054
190810036	00011
190810036	00011
190810036	00029
190810036	00029
191000009	00016
191000009	00016
191006642	00018
191006642	00018
191800135	00011
191800135	00011
191800135	00029
191800135	00029
192200582	00018
192200582	00018
192200582	00026
192200582	00026
192200707	00011
193200391	00061
193200391	00061
193301421	00015
193301421	00015
193314614	00010
193314614	00028
194301354	00016
194301354	00016
195932793	00019
195932793	00019
196714554	00017
196714554	00017
197821325	00036
197821325	00036
198012528	00016
198012528	00016
198013443	00082
198013443	00769
198406852	00097
198406852	00097
198406852	00204
198406852	00204
198406852	00212
198406852	00212
198406852	00220
198406852	00220
198406852	00238
198406852	00238
198406852	00246
198406852	00246
198406852	00253
198406852	00253
198406852	00261
198406852	00261
198406852	00279
198406852	00279
198406852	00287
198406852	00287
198406852	00295
198406852	00295
198406852	00303
198406852	00303
198406852	00311
198406852	00311
198406852	00329
198406852	00329
198406852	00337
198406852	00337
198406852	00345
198406852	00345
198406852	00352
198406852	00352
198406852	00360
198406852	00360
198900458	00011
198900458	00011
198900458	00029
198900458	00029
198900458	00037
198900458	00045
198900458	00045
198900458	00052
198900458	00052
198900458	00060
198908493	00010
199106204	00035
199106204	00035
199201310	00059
199201310	00059
199301227	00021
199301227	00021
200002038	00012
200002061	00055
200002707	00038
200002723	00019
200002723	00019
200002723	00027
200004232	00019
200007979	00038
200010759	00013
200010759	00013
200011757	00024
200017689	00015
200017689	00015
200017895	00018
200017895	00026
200017895	00034
200017895	00042
200017895	00059
200020568	00016
200023141	00019
200024206	00019
200024206	00035
200027621	00016
200027621	00016
200028629	00018
200028629	00018
200029304	00017
200029304	00017
200029304	00025
200029304	00025
200029304	00033
200029304	00033
200029304	00041
200029304	00058
200029833	00106
200030989	00020
200030989	00038
200031482	00017
200032472	00017
200032472	00025
200036135	00016
200036135	00073
200040442	00051
200042000	00063
200042356	00010
200042356	00051
200046589	00012
200046589	00020
200047033	00010
200047033	00010
200047835	00026
200047835	00182
200047835	00372
200047835	00372
200047835	00398
200047835	00406
200047835	00422
200049179	00019
200049617	00026
200049617	00026
200049971	00019
200049989	00029
200049989	00029
200051464	00010
200051977	00011
200053387	00011
200053387	00011
200057321	00032
200057321	00073
200057321	00081
200057321	00099
200057990	00018
200057990	00034
200058089	00026
200058089	00026
200058600	00012
200058600	00012
200061166	00043
200061166	00043
200061299	00018
200062107	00020
200066041	00019
200066041	00019
200066108	00016
200066108	00016
200066587	00169
200067213	00229
200067213	00229
200067510	00012
200067510	00020
200067510	00020
200067510	00061
200067510	00061
200067510	00087
200067510	00087
200067510	00145
200068088	00018
200068088	00018
200068674	00015
200068674	00015
200070548	00074
200071454	00033
200072056	00019
200072056	00266
200072072	00115
200072098	00243
200074052	00016
200074383	00015
200075281	00010
200075281	00010
200075653	00010
200075653	00010
200076032	00016
200076032	00016
200076214	00010
200076214	00028
200076610	00019
200076610	00019
200077394	00019
200077394	00019
200077535	00017
200077535	00017
200077915	00011
200077915	00011
200078384	00019
200078384	00019
200078749	00013
200078749	00013
200079275	00018
200079275	00018
200079432	00015
200079432	00015
200079465	00015
200079465	00023
200079549	00016
200079549	00016
200079671	00018
200079671	00018
200080042	00068
200080042	00076
200080042	00084
200080208	00016
200080208	00024
200080497	00015
200080497	00015
200080612	00019
200080612	00019
200081156	00016
200081263	00010
200081263	00010
200081461	00010
200081479	00012
200081487	00015
200081487	00023
200081487	00031
200081487	00049
200081495	00018
200081503	00019
200081511	00012
200081511	00020
200081511	00038
200081511	00046
200081511	00053
200081511	00061
200081511	00079
200081511	00087
200081511	00095
200081511	00103
200081511	00111
200081511	00129
200081511	00137
200081529	00014
200081537	00017
200081537	00025
200081545	00010
200081552	00016
200081560	00019
200081578	00011
200081586	00014
200081594	00018
200081602	00019
200081610	00012
200081610	00020
200081610	00038
200081610	00046
200081610	00053
200081610	00103
200081628	00014
200081628	00022
200081628	00030
200081628	00048
200081628	00055
200081636	00017
200081644	00011
200081651	00016
200081669	00018
200081669	00026
200081669	00034
200081669	00042
200081669	00059
200081669	00067
200081677	00011
200081685	00014
200081693	00018
200081701	00019
200081719	00011
200081719	00029
200081719	00037
200081719	00045
200081719	00052
200081735	00017
200081743	00011
200081750	00016
200081768	00018
200081776	00011
200081784	00015
200081784	00023
200081784	00031
200081784	00049
200081784	00056
200081784	00064
200081784	00072
200081792	00018
200081800	00019
200081818	00011
200081826	00014
200081834	00018
200081842	00011
200081859	00015
200081867	00018
200081875	00011
200081883	00015
210600680	00057
210701090	00016
210701090	00016
210702791	00018
210702791	00018
210702791	00059
210702791	00059
211002563	00024
211300124	00032
211300199	00091
211300199	00109
211300256	00040
211300256	00057
211300306	00043
211300322	00107
211300322	00115
211300405	00076
211300405	00084
211300470	00369
211300488	00064
211300488	00072
211300504	00076
211300504	00084
211300595	00058
211300595	00066
211300603	00068
211300603	00076
211300710	00210
211300710	00228
211300728	00048
211300728	00055
211300744	00052
211300744	00060
211300793	00034
211300801	00068
211300801	00076
211300827	00063
211300827	00071
211300843	00060
211300843	00078
211300876	00045
211300876	00052
211300918	00052
211300918	00060
211301106	00103
211301106	00111
211301114	00032
211301148	00048
211301148	00055
211301171	00404
211301171	00412
211301189	00042
211301189	00059
211702865	00042
211703368	00061
211704341	00109
211704523	00136
211900501	00126
211901707	00029
211904206	00045
211906201	00093
211907506	00045
211908108	00049
211910005	00068
211910401	00044
211911805	00052
211915202	00058
211916309	00068
211918107	00056
211920301	00101
211925508	00080
211928700	00049
212105993	00084
212105993	00084
212200026	00046
212200141	00043
212200281	00039
212200349	00042
212200414	00036
212200422	00047
212200489	00046
212200497	00031
212200653	00039
212200968	00031
212201057	00057
212201107	00068
212201412	00021
212201438	00042
212201438	00059
212201669	00141
212201727	00055
212201743	00037
212202006	00053
212202188	00059
212202378	00031
212202543	00048
212202576	00030
212202683	00034
212202824	00117
212202824	00141
212202824	00158
212203020	00061
212203111	00035
212203236	00048
212203814	00034
212308209	00049
212310601	00043
212311104	00047
212404495	00070
212404990	00054
212405021	00024
212603245	00128
213100662	00062
213300478	00038
213300585	00063
213300585	00071
213300635	02484
213300890	00034
213301005	00038
213303258	00049
213304413	00031
213304587	00032
213400013	00073
213400013	00081
213400104	00047
213400120	00035
213400161	00021
213400187	00034
213400351	00036
213400443	00031
213400617	00030
213400625	00033
213400963	00053
213401052	00039
213401094	00031
213401144	00026
213401144	00091
213401300	00040
213401474	00050
213401490	00031
213401631	00048
213401680	00029
213401789	00077
213401789	00085
213401813	00034
213402043	00037
213402100	00076
213402142	00037
213402159	00031
213402217	00029
213402225	00022
213402233	00034
213402233	00042
213402241	00045
213402340	00029
213402373	00046
213402399	00041
213402399	00058
213402589	00054
213402613	00037
213402795	00032
213402811	00045
213402829	00039
213403132	00037
213403199	00036
213403280	00034
213801913	00012
213801913	00012
213801913	00111
214002099	00056
214401143	00018
214401143	00018
214401143	00299
214401143	00299
214401143	00307
214401143	00307
214500282	00170
214501678	00046
214501793	00043
214700049	00114
214700650	00069
214701674	00050
214701757	00061
214900417	00053
214900805	00091
214901704	00038
214902058	00095
215000308	00043
215101106	00064
215101544	00066
215105834	00034
215300054	00040
215300120	00031
215300153	00032
215300351	00032
215300682	00030
215300864	00042
215300906	00033
215301235	00036
215301268	00078
215301359	00034
215301458	00034
215301656	00025
215301771	00030
215301771	00048
215301805	00036
215301888	00040
215301979	00039
215302118	00074
215302118	00082
215302266	00048
215302266	00055
215302407	00030
215302514	00033
215302696	00053
215302696	00095
215405812	00011
215405812	00011
215405812	00037
215405812	00037
215502063	00013
215502063	00047
215502063	00047
215502063	00054
215600024	00016
215600024	00032
215600024	00032
215600024	00040
215600024	00040
215600024	00164
215602608	00493
215700642	00014
215700642	00022
215700642	00022
215700642	00048
215702911	00011
215702911	00029
215702911	00029
215702911	00045
215702911	00045
215702911	00060
216204644	00019
216204644	00019
216204644	00068
216204644	00068
216204644	00076
216204644	00076
216207720	00030
216301135	00010
216301135	00010
216301135	01232
216600049	00110
216600049	00110
216600460	00069
216601302	00138
216601658	00059
216800177	00018
216800177	00026
216800177	00026
216800177	00034
216800177	00034
216800177	00042
216800177	00042
216800177	00059
216800177	00059
216800177	00067
216800177	00067
216800177	00075
216803213	00075
217003011	00012
217003011	00012
217003011	00020
217003011	00020
217100502	00038
217100569	00086
217100643	00048
217100924	00034
217101963	00049
217102631	00090
217102953	00106
217103118	00048
217103795	00043
217104546	00049
217104843	00032
217105287	00049
217105345	00029
217105451	00058
217203462	00023
217300235	00025
217300235	00074
217300235	00074
217300235	00090
217300235	00140
217300599	00065
217300854	00072
217301035	00051
217301142	00048
217301233	00029
217301282	00059
217301464	00095
217301555	00033
217301571	00089
217301647	00038
217301829	00032
217301860	00045
217302082	00037
217302181	00045
217302322	00086
217303007	00041
217303015	00036
217303031	00173
217303031	00181
217303049	00126
217303288	00039
217400811	00246
217400811	00246
217500016	29588
217500016	29588
217500016	29612
217500016	29612
217500016	29620
217500016	29620
217500016	29638
217500016	29638
217602127	00094
217602168	00247
217700103	00054
217700160	00054
217802990	00028
217802990	00028
217802990	00036
217802990	00036
217802990	00051
217802990	00069
217900760	00034
217901792	00044
217902469	00055
218000875	00011
218000875	00029
218000875	00029
218000875	00037
218000875	00037
218000875	00045
218200384	00079
218200384	00079
218301208	00052
218501138	00133
218501401	00010
218501401	00028
218501401	00028
218501401	00036
218501401	00036
218501401	00044
218501401	00044
218501401	00085
218502441	00098
218502656	00067
218502771	00072
218600781	00072
218602001	00040
218801660	00042
218804250	00049
218900561	00018
218900561	00026
218900561	00026
218900561	00034
218900561	00034
218900561	00042
218900561	00042
218900561	00059
218900561	00059
218900561	00075
218902161	00031
218904787	00015
218904787	00015
218904787	00023
218904787	00023
218904787	00031
219100211	00115
219200078	00224
219300100	00316
219300100	00316
219300274	00459
219300290	00075
219300480	00254
219300480	00254
219300480	00908
219300480	00916
219300514	00409
219300514	00417
219300514	00631
219300514	00649
219300514	00656
219300514	00664
220300016	00296
220300016	00296
220600019	01204
220600019	01212
222900011	00206
224300012	00115
224300012	00115
224900019	00023
224900019	01112
228600011	00461
229200506	00041
229200506	00041
229200506	00066
229200506	00116
229200506	00116
229200506	00124
229200506	00124
229200506	00132
229200506	00132
229200506	00140
229200506	00140
229200506	00157
229200506	00157
229200506	00165
229200506	00165
229200506	00181
229200506	00181
229200506	00207
229200506	00207
229200506	00215
229200506	00215
229200506	00223
229200506	00223
229200506	00231
229200506	00231
229200506	00249
229200506	00249
229200506	00256
229200506	00256
229200506	00264
229200506	00264
229200506	00272
229200506	00272
229200506	00298
229200506	00298
229200506	00314
229200506	00314
229200506	00322
229200506	00322
229200506	00330
229200506	00330
229200506	00348
229200506	00348
229200506	00355
229200506	00355
229200506	00363
229200506	00363
229200506	00371
229200506	00371
229200506	00389
229200506	00389
229200506	00405
229200506	00405
229200506	00413
229200506	00413
229200506	00421
229200506	00421
229200506	00439
229200506	00439
229200506	00454
229200506	00454
229200506	00462
229200506	00462
229200506	00470
229200506	00470
229200506	00488
229200506	00488
229200506	00496
229200506	00496
229200506	00504
229200506	00504
229200506	00512
229200506	00512
229200506	00520
229200506	00520
229200506	00538
229200506	00538
229200506	00546
229200506	00553
229200506	00553
229200506	00561
229200506	00561
229200506	00579
229200506	00579
229200506	00587
229200506	00587
229200506	00595
229200506	00595
229200506	00611
229200506	00629
229200506	00637
240200444	00042
240900399	00017
240900399	00017
240900399	00025
240900399	00025
240900399	00033
240900399	00033
241400555	00108
241700020	00019
241700020	00019
241800325	00060
243000023	00016
243000023	00024
243100906	00037
243100906	00045
243400017	00295
243400470	00056
243900974	00037
243900974	00052
244400503	00037
244400503	00128
244400503	00136
246000731	00017
246000731	00017
246401756	00118
246401756	00126
247200348	00024
247200348	00024
247200348	00032
247200348	00032
247200348	00040
247200348	00065
247200348	00065
247200348	00073
247200348	00073
247200348	00115
247200629	00209
247700339	00010
247700339	00010
247700339	00028
247700339	00028
247700339	00036
247700339	00036
247700594	00044
248100125	00017
248500563	00163
249730052	00027
250201985	00018
250701851	00025
250701851	00025
250701851	00041
250701851	00041
251101077	00021
251101077	00021
251101150	00018
251101150	00034
251503090	00010
251700043	00010
251700696	00015
251928776	00060
252200498	00027
252401831	00018
252508411	00029
252508411	00029
252702873	00024
252702873	00024
252702873	00032
252703186	00020
252703186	00020
252703186	00038
252703186	00038
252704101	00028
252704101	00036
252855937	00014
252902374	00013
252902374	00013
253103063	00017
253500078	00022
253502611	00036
253502611	00044
253514467	00013
253514483	00028
253514483	00036
253514632	00020
253514632	00046
253702120	00036
253752976	00014
253752976	00022
253801229	00027
253801229	00035
253801229	00043
253801898	00011
253803837	00033
253803837	00033
253804173	00016
253804173	00024
254100480	00014
254100498	00016
254100951	00022
254100951	00030
254177819	00011
254500127	00025
254500283	00034
254500788	00024
254501448	00016
254501448	00024
254502008	00041
